scenario,patients_per_clinic_block,patients_per_arrival_group,clinic_length_minutes,num_med_techs,num_rooms_per_provider,num_physicians,vitals_time_mean,vitals_time_k,exam_time_mean,exam_time_k,post_exam_time_mean,post_exam_time_k,room_turnover_time_mean,room_turnover_time_k,num_reps,seed,output_path,log_level
1168,24,2,240,4,3,2,12,5,20,1,5,2,2.5,7,50,77,./output,30
1169,28,2,240,4,3,2,12,5,20,1,5,2,2.5,7,50,77,./output,30
1170,32,2,240,4,3,2,12,5,20,1,5,2,2.5,7,50,77,./output,30
1171,32,2,240,4,3,2,6,5,10,1,8,2,2.5,7,50,77,./output,30
1172,36,2,240,4,3,2,6,5,10,1,8,2,2.5,7,50,77,./output,30
1173,40,2,240,4,3,2,6,5,10,1,8,2,2.5,7,50,77,./output,30
1174,44,2,240,4,3,2,6,5,10,1,8,2,2.5,7,50,77,./output,30
1175,48,2,240,4,3,2,6,5,10,1,8,2,2.5,7,50,77,./output,30
1176,24,2,240,4,3,2,6,5,15,1,8,2,2.5,7,50,77,./output,30
1177,28,2,240,4,3,2,6,5,15,1,8,2,2.5,7,50,77,./output,30
1178,32,2,240,4,3,2,6,5,15,1,8,2,2.5,7,50,77,./output,30
1179,36,2,240,4,3,2,6,5,15,1,8,2,2.5,7,50,77,./output,30
1180,40,2,240,4,3,2,6,5,15,1,8,2,2.5,7,50,77,./output,30
1181,16,2,240,4,3,2,6,5,20,1,8,2,2.5,7,50,77,./output,30
1182,20,2,240,4,3,2,6,5,20,1,8,2,2.5,7,50,77,./output,30
1183,24,2,240,4,3,2,6,5,20,1,8,2,2.5,7,50,77,./output,30
1184,28,2,240,4,3,2,6,5,20,1,8,2,2.5,7,50,77,./output,30
1185,32,2,240,4,3,2,6,5,20,1,8,2,2.5,7,50,77,./output,30
1186,32,2,240,4,3,2,9,5,10,1,8,2,2.5,7,50,77,./output,30
1187,36,2,240,4,3,2,9,5,10,1,8,2,2.5,7,50,77,./output,30
1188,40,2,240,4,3,2,9,5,10,1,8,2,2.5,7,50,77,./output,30
1189,44,2,240,4,3,2,9,5,10,1,8,2,2.5,7,50,77,./output,30
1190,48,2,240,4,3,2,9,5,10,1,8,2,2.5,7,50,77,./output,30
1191,24,2,240,4,3,2,9,5,15,1,8,2,2.5,7,50,77,./output,30
1192,28,2,240,4,3,2,9,5,15,1,8,2,2.5,7,50,77,./output,30
1193,32,2,240,4,3,2,9,5,15,1,8,2,2.5,7,50,77,./output,30
1194,36,2,240,4,3,2,9,5,15,1,8,2,2.5,7,50,77,./output,30
1195,40,2,240,4,3,2,9,5,15,1,8,2,2.5,7,50,77,./output,30
1196,16,2,240,4,3,2,9,5,20,1,8,2,2.5,7,50,77,./output,30
1197,20,2,240,4,3,2,9,5,20,1,8,2,2.5,7,50,77,./output,30
1198,24,2,240,4,3,2,9,5,20,1,8,2,2.5,7,50,77,./output,30
1199,28,2,240,4,3,2,9,5,20,1,8,2,2.5,7,50,77,./output,30
1200,32,2,240,4,3,2,9,5,20,1,8,2,2.5,7,50,77,./output,30
1201,32,2,240,4,3,2,12,5,10,1,8,2,2.5,7,50,77,./output,30
1202,36,2,240,4,3,2,12,5,10,1,8,2,2.5,7,50,77,./output,30
1203,40,2,240,4,3,2,12,5,10,1,8,2,2.5,7,50,77,./output,30
1204,44,2,240,4,3,2,12,5,10,1,8,2,2.5,7,50,77,./output,30
1205,48,2,240,4,3,2,12,5,10,1,8,2,2.5,7,50,77,./output,30
1206,24,2,240,4,3,2,12,5,15,1,8,2,2.5,7,50,77,./output,30
1207,28,2,240,4,3,2,12,5,15,1,8,2,2.5,7,50,77,./output,30
1208,32,2,240,4,3,2,12,5,15,1,8,2,2.5,7,50,77,./output,30
1209,36,2,240,4,3,2,12,5,15,1,8,2,2.5,7,50,77,./output,30
1210,40,2,240,4,3,2,12,5,15,1,8,2,2.5,7,50,77,./output,30
1211,16,2,240,4,3,2,12,5,20,1,8,2,2.5,7,50,77,./output,30
1212,20,2,240,4,3,2,12,5,20,1,8,2,2.5,7,50,77,./output,30
1213,24,2,240,4,3,2,12,5,20,1,8,2,2.5,7,50,77,./output,30
1214,28,2,240,4,3,2,12,5,20,1,8,2,2.5,7,50,77,./output,30
1215,32,2,240,4,3,2,12,5,20,1,8,2,2.5,7,50,77,./output,30
1216,32,2,240,5,1,2,6,5,10,1,2,2,2.5,7,50,77,./output,30
1217,36,2,240,5,1,2,6,5,10,1,2,2,2.5,7,50,77,./output,30
1218,40,2,240,5,1,2,6,5,10,1,2,2,2.5,7,50,77,./output,30
1219,44,2,240,5,1,2,6,5,10,1,2,2,2.5,7,50,77,./output,30
1220,48,2,240,5,1,2,6,5,10,1,2,2,2.5,7,50,77,./output,30
1221,24,2,240,5,1,2,6,5,15,1,2,2,2.5,7,50,77,./output,30
1222,28,2,240,5,1,2,6,5,15,1,2,2,2.5,7,50,77,./output,30
1223,32,2,240,5,1,2,6,5,15,1,2,2,2.5,7,50,77,./output,30
1224,36,2,240,5,1,2,6,5,15,1,2,2,2.5,7,50,77,./output,30
1225,40,2,240,5,1,2,6,5,15,1,2,2,2.5,7,50,77,./output,30
1226,16,2,240,5,1,2,6,5,20,1,2,2,2.5,7,50,77,./output,30
1227,20,2,240,5,1,2,6,5,20,1,2,2,2.5,7,50,77,./output,30
1228,24,2,240,5,1,2,6,5,20,1,2,2,2.5,7,50,77,./output,30
1229,28,2,240,5,1,2,6,5,20,1,2,2,2.5,7,50,77,./output,30
1230,32,2,240,5,1,2,6,5,20,1,2,2,2.5,7,50,77,./output,30
1231,32,2,240,5,1,2,9,5,10,1,2,2,2.5,7,50,77,./output,30
1232,36,2,240,5,1,2,9,5,10,1,2,2,2.5,7,50,77,./output,30
1233,40,2,240,5,1,2,9,5,10,1,2,2,2.5,7,50,77,./output,30
1234,44,2,240,5,1,2,9,5,10,1,2,2,2.5,7,50,77,./output,30
1235,48,2,240,5,1,2,9,5,10,1,2,2,2.5,7,50,77,./output,30
1236,24,2,240,5,1,2,9,5,15,1,2,2,2.5,7,50,77,./output,30
1237,28,2,240,5,1,2,9,5,15,1,2,2,2.5,7,50,77,./output,30
1238,32,2,240,5,1,2,9,5,15,1,2,2,2.5,7,50,77,./output,30
1239,36,2,240,5,1,2,9,5,15,1,2,2,2.5,7,50,77,./output,30
1240,40,2,240,5,1,2,9,5,15,1,2,2,2.5,7,50,77,./output,30
1241,16,2,240,5,1,2,9,5,20,1,2,2,2.5,7,50,77,./output,30
1242,20,2,240,5,1,2,9,5,20,1,2,2,2.5,7,50,77,./output,30
1243,24,2,240,5,1,2,9,5,20,1,2,2,2.5,7,50,77,./output,30
1244,28,2,240,5,1,2,9,5,20,1,2,2,2.5,7,50,77,./output,30
1245,32,2,240,5,1,2,9,5,20,1,2,2,2.5,7,50,77,./output,30
1246,32,2,240,5,1,2,12,5,10,1,2,2,2.5,7,50,77,./output,30
1247,36,2,240,5,1,2,12,5,10,1,2,2,2.5,7,50,77,./output,30
1248,40,2,240,5,1,2,12,5,10,1,2,2,2.5,7,50,77,./output,30
1249,44,2,240,5,1,2,12,5,10,1,2,2,2.5,7,50,77,./output,30
1250,48,2,240,5,1,2,12,5,10,1,2,2,2.5,7,50,77,./output,30
1251,24,2,240,5,1,2,12,5,15,1,2,2,2.5,7,50,77,./output,30
1252,28,2,240,5,1,2,12,5,15,1,2,2,2.5,7,50,77,./output,30
1253,32,2,240,5,1,2,12,5,15,1,2,2,2.5,7,50,77,./output,30
1254,36,2,240,5,1,2,12,5,15,1,2,2,2.5,7,50,77,./output,30
1255,40,2,240,5,1,2,12,5,15,1,2,2,2.5,7,50,77,./output,30
1256,16,2,240,5,1,2,12,5,20,1,2,2,2.5,7,50,77,./output,30
1257,20,2,240,5,1,2,12,5,20,1,2,2,2.5,7,50,77,./output,30
1258,24,2,240,5,1,2,12,5,20,1,2,2,2.5,7,50,77,./output,30
1259,28,2,240,5,1,2,12,5,20,1,2,2,2.5,7,50,77,./output,30
1260,32,2,240,5,1,2,12,5,20,1,2,2,2.5,7,50,77,./output,30
1261,32,2,240,5,1,2,6,5,10,1,5,2,2.5,7,50,77,./output,30
1262,36,2,240,5,1,2,6,5,10,1,5,2,2.5,7,50,77,./output,30
1263,40,2,240,5,1,2,6,5,10,1,5,2,2.5,7,50,77,./output,30
1264,44,2,240,5,1,2,6,5,10,1,5,2,2.5,7,50,77,./output,30
1265,48,2,240,5,1,2,6,5,10,1,5,2,2.5,7,50,77,./output,30
1266,24,2,240,5,1,2,6,5,15,1,5,2,2.5,7,50,77,./output,30
1267,28,2,240,5,1,2,6,5,15,1,5,2,2.5,7,50,77,./output,30
1268,32,2,240,5,1,2,6,5,15,1,5,2,2.5,7,50,77,./output,30
1269,36,2,240,5,1,2,6,5,15,1,5,2,2.5,7,50,77,./output,30
1270,40,2,240,5,1,2,6,5,15,1,5,2,2.5,7,50,77,./output,30
1271,16,2,240,5,1,2,6,5,20,1,5,2,2.5,7,50,77,./output,30
1272,20,2,240,5,1,2,6,5,20,1,5,2,2.5,7,50,77,./output,30
1273,24,2,240,5,1,2,6,5,20,1,5,2,2.5,7,50,77,./output,30
1274,28,2,240,5,1,2,6,5,20,1,5,2,2.5,7,50,77,./output,30
1275,32,2,240,5,1,2,6,5,20,1,5,2,2.5,7,50,77,./output,30
1276,32,2,240,5,1,2,9,5,10,1,5,2,2.5,7,50,77,./output,30
1277,36,2,240,5,1,2,9,5,10,1,5,2,2.5,7,50,77,./output,30
1278,40,2,240,5,1,2,9,5,10,1,5,2,2.5,7,50,77,./output,30
1279,44,2,240,5,1,2,9,5,10,1,5,2,2.5,7,50,77,./output,30
1280,48,2,240,5,1,2,9,5,10,1,5,2,2.5,7,50,77,./output,30
1281,24,2,240,5,1,2,9,5,15,1,5,2,2.5,7,50,77,./output,30
1282,28,2,240,5,1,2,9,5,15,1,5,2,2.5,7,50,77,./output,30
1283,32,2,240,5,1,2,9,5,15,1,5,2,2.5,7,50,77,./output,30
1284,36,2,240,5,1,2,9,5,15,1,5,2,2.5,7,50,77,./output,30
1285,40,2,240,5,1,2,9,5,15,1,5,2,2.5,7,50,77,./output,30
1286,16,2,240,5,1,2,9,5,20,1,5,2,2.5,7,50,77,./output,30
1287,20,2,240,5,1,2,9,5,20,1,5,2,2.5,7,50,77,./output,30
1288,24,2,240,5,1,2,9,5,20,1,5,2,2.5,7,50,77,./output,30
1289,28,2,240,5,1,2,9,5,20,1,5,2,2.5,7,50,77,./output,30
1290,32,2,240,5,1,2,9,5,20,1,5,2,2.5,7,50,77,./output,30
1291,32,2,240,5,1,2,12,5,10,1,5,2,2.5,7,50,77,./output,30
1292,36,2,240,5,1,2,12,5,10,1,5,2,2.5,7,50,77,./output,30
1293,40,2,240,5,1,2,12,5,10,1,5,2,2.5,7,50,77,./output,30
1294,44,2,240,5,1,2,12,5,10,1,5,2,2.5,7,50,77,./output,30
1295,48,2,240,5,1,2,12,5,10,1,5,2,2.5,7,50,77,./output,30
1296,24,2,240,5,1,2,12,5,15,1,5,2,2.5,7,50,77,./output,30
1297,28,2,240,5,1,2,12,5,15,1,5,2,2.5,7,50,77,./output,30
1298,32,2,240,5,1,2,12,5,15,1,5,2,2.5,7,50,77,./output,30
1299,36,2,240,5,1,2,12,5,15,1,5,2,2.5,7,50,77,./output,30
1300,40,2,240,5,1,2,12,5,15,1,5,2,2.5,7,50,77,./output,30
1301,16,2,240,5,1,2,12,5,20,1,5,2,2.5,7,50,77,./output,30
1302,20,2,240,5,1,2,12,5,20,1,5,2,2.5,7,50,77,./output,30
1303,24,2,240,5,1,2,12,5,20,1,5,2,2.5,7,50,77,./output,30
1304,28,2,240,5,1,2,12,5,20,1,5,2,2.5,7,50,77,./output,30
1305,32,2,240,5,1,2,12,5,20,1,5,2,2.5,7,50,77,./output,30
1306,32,2,240,5,1,2,6,5,10,1,8,2,2.5,7,50,77,./output,30
1307,36,2,240,5,1,2,6,5,10,1,8,2,2.5,7,50,77,./output,30
1308,40,2,240,5,1,2,6,5,10,1,8,2,2.5,7,50,77,./output,30
1309,44,2,240,5,1,2,6,5,10,1,8,2,2.5,7,50,77,./output,30
1310,48,2,240,5,1,2,6,5,10,1,8,2,2.5,7,50,77,./output,30
1311,24,2,240,5,1,2,6,5,15,1,8,2,2.5,7,50,77,./output,30
1312,28,2,240,5,1,2,6,5,15,1,8,2,2.5,7,50,77,./output,30
1313,32,2,240,5,1,2,6,5,15,1,8,2,2.5,7,50,77,./output,30
1314,36,2,240,5,1,2,6,5,15,1,8,2,2.5,7,50,77,./output,30
1315,40,2,240,5,1,2,6,5,15,1,8,2,2.5,7,50,77,./output,30
1316,16,2,240,5,1,2,6,5,20,1,8,2,2.5,7,50,77,./output,30
1317,20,2,240,5,1,2,6,5,20,1,8,2,2.5,7,50,77,./output,30
1318,24,2,240,5,1,2,6,5,20,1,8,2,2.5,7,50,77,./output,30
1319,28,2,240,5,1,2,6,5,20,1,8,2,2.5,7,50,77,./output,30
1320,32,2,240,5,1,2,6,5,20,1,8,2,2.5,7,50,77,./output,30
1321,32,2,240,5,1,2,9,5,10,1,8,2,2.5,7,50,77,./output,30
1322,36,2,240,5,1,2,9,5,10,1,8,2,2.5,7,50,77,./output,30
1323,40,2,240,5,1,2,9,5,10,1,8,2,2.5,7,50,77,./output,30
1324,44,2,240,5,1,2,9,5,10,1,8,2,2.5,7,50,77,./output,30
1325,48,2,240,5,1,2,9,5,10,1,8,2,2.5,7,50,77,./output,30
1326,24,2,240,5,1,2,9,5,15,1,8,2,2.5,7,50,77,./output,30
1327,28,2,240,5,1,2,9,5,15,1,8,2,2.5,7,50,77,./output,30
1328,32,2,240,5,1,2,9,5,15,1,8,2,2.5,7,50,77,./output,30
1329,36,2,240,5,1,2,9,5,15,1,8,2,2.5,7,50,77,./output,30
1330,40,2,240,5,1,2,9,5,15,1,8,2,2.5,7,50,77,./output,30
1331,16,2,240,5,1,2,9,5,20,1,8,2,2.5,7,50,77,./output,30
1332,20,2,240,5,1,2,9,5,20,1,8,2,2.5,7,50,77,./output,30
1333,24,2,240,5,1,2,9,5,20,1,8,2,2.5,7,50,77,./output,30
1334,28,2,240,5,1,2,9,5,20,1,8,2,2.5,7,50,77,./output,30
1335,32,2,240,5,1,2,9,5,20,1,8,2,2.5,7,50,77,./output,30
1336,32,2,240,5,1,2,12,5,10,1,8,2,2.5,7,50,77,./output,30
1337,36,2,240,5,1,2,12,5,10,1,8,2,2.5,7,50,77,./output,30
1338,40,2,240,5,1,2,12,5,10,1,8,2,2.5,7,50,77,./output,30
1339,44,2,240,5,1,2,12,5,10,1,8,2,2.5,7,50,77,./output,30
1340,48,2,240,5,1,2,12,5,10,1,8,2,2.5,7,50,77,./output,30
1341,24,2,240,5,1,2,12,5,15,1,8,2,2.5,7,50,77,./output,30
1342,28,2,240,5,1,2,12,5,15,1,8,2,2.5,7,50,77,./output,30
1343,32,2,240,5,1,2,12,5,15,1,8,2,2.5,7,50,77,./output,30
1344,36,2,240,5,1,2,12,5,15,1,8,2,2.5,7,50,77,./output,30
1345,40,2,240,5,1,2,12,5,15,1,8,2,2.5,7,50,77,./output,30
1346,16,2,240,5,1,2,12,5,20,1,8,2,2.5,7,50,77,./output,30
1347,20,2,240,5,1,2,12,5,20,1,8,2,2.5,7,50,77,./output,30
1348,24,2,240,5,1,2,12,5,20,1,8,2,2.5,7,50,77,./output,30
1349,28,2,240,5,1,2,12,5,20,1,8,2,2.5,7,50,77,./output,30
1350,32,2,240,5,1,2,12,5,20,1,8,2,2.5,7,50,77,./output,30
1351,32,2,240,5,2,2,6,5,10,1,2,2,2.5,7,50,77,./output,30
1352,36,2,240,5,2,2,6,5,10,1,2,2,2.5,7,50,77,./output,30
1353,40,2,240,5,2,2,6,5,10,1,2,2,2.5,7,50,77,./output,30
1354,44,2,240,5,2,2,6,5,10,1,2,2,2.5,7,50,77,./output,30
1355,48,2,240,5,2,2,6,5,10,1,2,2,2.5,7,50,77,./output,30
1356,24,2,240,5,2,2,6,5,15,1,2,2,2.5,7,50,77,./output,30
1357,28,2,240,5,2,2,6,5,15,1,2,2,2.5,7,50,77,./output,30
1358,32,2,240,5,2,2,6,5,15,1,2,2,2.5,7,50,77,./output,30
1359,36,2,240,5,2,2,6,5,15,1,2,2,2.5,7,50,77,./output,30
1360,40,2,240,5,2,2,6,5,15,1,2,2,2.5,7,50,77,./output,30
1361,16,2,240,5,2,2,6,5,20,1,2,2,2.5,7,50,77,./output,30
1362,20,2,240,5,2,2,6,5,20,1,2,2,2.5,7,50,77,./output,30
1363,24,2,240,5,2,2,6,5,20,1,2,2,2.5,7,50,77,./output,30
1364,28,2,240,5,2,2,6,5,20,1,2,2,2.5,7,50,77,./output,30
1365,32,2,240,5,2,2,6,5,20,1,2,2,2.5,7,50,77,./output,30
1366,32,2,240,5,2,2,9,5,10,1,2,2,2.5,7,50,77,./output,30
1367,36,2,240,5,2,2,9,5,10,1,2,2,2.5,7,50,77,./output,30
1368,40,2,240,5,2,2,9,5,10,1,2,2,2.5,7,50,77,./output,30
1369,44,2,240,5,2,2,9,5,10,1,2,2,2.5,7,50,77,./output,30
1370,48,2,240,5,2,2,9,5,10,1,2,2,2.5,7,50,77,./output,30
1371,24,2,240,5,2,2,9,5,15,1,2,2,2.5,7,50,77,./output,30
1372,28,2,240,5,2,2,9,5,15,1,2,2,2.5,7,50,77,./output,30
1373,32,2,240,5,2,2,9,5,15,1,2,2,2.5,7,50,77,./output,30
1374,36,2,240,5,2,2,9,5,15,1,2,2,2.5,7,50,77,./output,30
1375,40,2,240,5,2,2,9,5,15,1,2,2,2.5,7,50,77,./output,30
1376,16,2,240,5,2,2,9,5,20,1,2,2,2.5,7,50,77,./output,30
1377,20,2,240,5,2,2,9,5,20,1,2,2,2.5,7,50,77,./output,30
1378,24,2,240,5,2,2,9,5,20,1,2,2,2.5,7,50,77,./output,30
1379,28,2,240,5,2,2,9,5,20,1,2,2,2.5,7,50,77,./output,30
1380,32,2,240,5,2,2,9,5,20,1,2,2,2.5,7,50,77,./output,30
1381,32,2,240,5,2,2,12,5,10,1,2,2,2.5,7,50,77,./output,30
1382,36,2,240,5,2,2,12,5,10,1,2,2,2.5,7,50,77,./output,30
1383,40,2,240,5,2,2,12,5,10,1,2,2,2.5,7,50,77,./output,30
1384,44,2,240,5,2,2,12,5,10,1,2,2,2.5,7,50,77,./output,30
1385,48,2,240,5,2,2,12,5,10,1,2,2,2.5,7,50,77,./output,30
1386,24,2,240,5,2,2,12,5,15,1,2,2,2.5,7,50,77,./output,30
1387,28,2,240,5,2,2,12,5,15,1,2,2,2.5,7,50,77,./output,30
1388,32,2,240,5,2,2,12,5,15,1,2,2,2.5,7,50,77,./output,30
1389,36,2,240,5,2,2,12,5,15,1,2,2,2.5,7,50,77,./output,30
1390,40,2,240,5,2,2,12,5,15,1,2,2,2.5,7,50,77,./output,30
1391,16,2,240,5,2,2,12,5,20,1,2,2,2.5,7,50,77,./output,30
1392,20,2,240,5,2,2,12,5,20,1,2,2,2.5,7,50,77,./output,30
1393,24,2,240,5,2,2,12,5,20,1,2,2,2.5,7,50,77,./output,30
1394,28,2,240,5,2,2,12,5,20,1,2,2,2.5,7,50,77,./output,30
1395,32,2,240,5,2,2,12,5,20,1,2,2,2.5,7,50,77,./output,30
1396,32,2,240,5,2,2,6,5,10,1,5,2,2.5,7,50,77,./output,30
1397,36,2,240,5,2,2,6,5,10,1,5,2,2.5,7,50,77,./output,30
1398,40,2,240,5,2,2,6,5,10,1,5,2,2.5,7,50,77,./output,30
1399,44,2,240,5,2,2,6,5,10,1,5,2,2.5,7,50,77,./output,30
1400,48,2,240,5,2,2,6,5,10,1,5,2,2.5,7,50,77,./output,30
1401,24,2,240,5,2,2,6,5,15,1,5,2,2.5,7,50,77,./output,30
1402,28,2,240,5,2,2,6,5,15,1,5,2,2.5,7,50,77,./output,30
1403,32,2,240,5,2,2,6,5,15,1,5,2,2.5,7,50,77,./output,30
1404,36,2,240,5,2,2,6,5,15,1,5,2,2.5,7,50,77,./output,30
1405,40,2,240,5,2,2,6,5,15,1,5,2,2.5,7,50,77,./output,30
1406,16,2,240,5,2,2,6,5,20,1,5,2,2.5,7,50,77,./output,30
1407,20,2,240,5,2,2,6,5,20,1,5,2,2.5,7,50,77,./output,30
1408,24,2,240,5,2,2,6,5,20,1,5,2,2.5,7,50,77,./output,30
1409,28,2,240,5,2,2,6,5,20,1,5,2,2.5,7,50,77,./output,30
1410,32,2,240,5,2,2,6,5,20,1,5,2,2.5,7,50,77,./output,30
1411,32,2,240,5,2,2,9,5,10,1,5,2,2.5,7,50,77,./output,30
1412,36,2,240,5,2,2,9,5,10,1,5,2,2.5,7,50,77,./output,30
1413,40,2,240,5,2,2,9,5,10,1,5,2,2.5,7,50,77,./output,30
1414,44,2,240,5,2,2,9,5,10,1,5,2,2.5,7,50,77,./output,30
1415,48,2,240,5,2,2,9,5,10,1,5,2,2.5,7,50,77,./output,30
1416,24,2,240,5,2,2,9,5,15,1,5,2,2.5,7,50,77,./output,30
1417,28,2,240,5,2,2,9,5,15,1,5,2,2.5,7,50,77,./output,30
1418,32,2,240,5,2,2,9,5,15,1,5,2,2.5,7,50,77,./output,30
1419,36,2,240,5,2,2,9,5,15,1,5,2,2.5,7,50,77,./output,30
1420,40,2,240,5,2,2,9,5,15,1,5,2,2.5,7,50,77,./output,30
1421,16,2,240,5,2,2,9,5,20,1,5,2,2.5,7,50,77,./output,30
1422,20,2,240,5,2,2,9,5,20,1,5,2,2.5,7,50,77,./output,30
1423,24,2,240,5,2,2,9,5,20,1,5,2,2.5,7,50,77,./output,30
1424,28,2,240,5,2,2,9,5,20,1,5,2,2.5,7,50,77,./output,30
1425,32,2,240,5,2,2,9,5,20,1,5,2,2.5,7,50,77,./output,30
1426,32,2,240,5,2,2,12,5,10,1,5,2,2.5,7,50,77,./output,30
1427,36,2,240,5,2,2,12,5,10,1,5,2,2.5,7,50,77,./output,30
1428,40,2,240,5,2,2,12,5,10,1,5,2,2.5,7,50,77,./output,30
1429,44,2,240,5,2,2,12,5,10,1,5,2,2.5,7,50,77,./output,30
1430,48,2,240,5,2,2,12,5,10,1,5,2,2.5,7,50,77,./output,30
1431,24,2,240,5,2,2,12,5,15,1,5,2,2.5,7,50,77,./output,30
1432,28,2,240,5,2,2,12,5,15,1,5,2,2.5,7,50,77,./output,30
1433,32,2,240,5,2,2,12,5,15,1,5,2,2.5,7,50,77,./output,30
1434,36,2,240,5,2,2,12,5,15,1,5,2,2.5,7,50,77,./output,30
1435,40,2,240,5,2,2,12,5,15,1,5,2,2.5,7,50,77,./output,30
1436,16,2,240,5,2,2,12,5,20,1,5,2,2.5,7,50,77,./output,30
1437,20,2,240,5,2,2,12,5,20,1,5,2,2.5,7,50,77,./output,30
1438,24,2,240,5,2,2,12,5,20,1,5,2,2.5,7,50,77,./output,30
1439,28,2,240,5,2,2,12,5,20,1,5,2,2.5,7,50,77,./output,30
1440,32,2,240,5,2,2,12,5,20,1,5,2,2.5,7,50,77,./output,30
1441,32,2,240,5,2,2,6,5,10,1,8,2,2.5,7,50,77,./output,30
1442,36,2,240,5,2,2,6,5,10,1,8,2,2.5,7,50,77,./output,30
1443,40,2,240,5,2,2,6,5,10,1,8,2,2.5,7,50,77,./output,30
1444,44,2,240,5,2,2,6,5,10,1,8,2,2.5,7,50,77,./output,30
1445,48,2,240,5,2,2,6,5,10,1,8,2,2.5,7,50,77,./output,30
1446,24,2,240,5,2,2,6,5,15,1,8,2,2.5,7,50,77,./output,30
1447,28,2,240,5,2,2,6,5,15,1,8,2,2.5,7,50,77,./output,30
1448,32,2,240,5,2,2,6,5,15,1,8,2,2.5,7,50,77,./output,30
1449,36,2,240,5,2,2,6,5,15,1,8,2,2.5,7,50,77,./output,30
1450,40,2,240,5,2,2,6,5,15,1,8,2,2.5,7,50,77,./output,30
1451,16,2,240,5,2,2,6,5,20,1,8,2,2.5,7,50,77,./output,30
1452,20,2,240,5,2,2,6,5,20,1,8,2,2.5,7,50,77,./output,30
1453,24,2,240,5,2,2,6,5,20,1,8,2,2.5,7,50,77,./output,30
1454,28,2,240,5,2,2,6,5,20,1,8,2,2.5,7,50,77,./output,30
1455,32,2,240,5,2,2,6,5,20,1,8,2,2.5,7,50,77,./output,30
1456,32,2,240,5,2,2,9,5,10,1,8,2,2.5,7,50,77,./output,30
1457,36,2,240,5,2,2,9,5,10,1,8,2,2.5,7,50,77,./output,30
1458,40,2,240,5,2,2,9,5,10,1,8,2,2.5,7,50,77,./output,30
1459,44,2,240,5,2,2,9,5,10,1,8,2,2.5,7,50,77,./output,30
1460,48,2,240,5,2,2,9,5,10,1,8,2,2.5,7,50,77,./output,30
1461,24,2,240,5,2,2,9,5,15,1,8,2,2.5,7,50,77,./output,30
1462,28,2,240,5,2,2,9,5,15,1,8,2,2.5,7,50,77,./output,30
1463,32,2,240,5,2,2,9,5,15,1,8,2,2.5,7,50,77,./output,30
1464,36,2,240,5,2,2,9,5,15,1,8,2,2.5,7,50,77,./output,30
1465,40,2,240,5,2,2,9,5,15,1,8,2,2.5,7,50,77,./output,30
1466,16,2,240,5,2,2,9,5,20,1,8,2,2.5,7,50,77,./output,30
1467,20,2,240,5,2,2,9,5,20,1,8,2,2.5,7,50,77,./output,30
1468,24,2,240,5,2,2,9,5,20,1,8,2,2.5,7,50,77,./output,30
1469,28,2,240,5,2,2,9,5,20,1,8,2,2.5,7,50,77,./output,30
1470,32,2,240,5,2,2,9,5,20,1,8,2,2.5,7,50,77,./output,30
1471,32,2,240,5,2,2,12,5,10,1,8,2,2.5,7,50,77,./output,30
1472,36,2,240,5,2,2,12,5,10,1,8,2,2.5,7,50,77,./output,30
1473,40,2,240,5,2,2,12,5,10,1,8,2,2.5,7,50,77,./output,30
1474,44,2,240,5,2,2,12,5,10,1,8,2,2.5,7,50,77,./output,30
1475,48,2,240,5,2,2,12,5,10,1,8,2,2.5,7,50,77,./output,30
1476,24,2,240,5,2,2,12,5,15,1,8,2,2.5,7,50,77,./output,30
1477,28,2,240,5,2,2,12,5,15,1,8,2,2.5,7,50,77,./output,30
1478,32,2,240,5,2,2,12,5,15,1,8,2,2.5,7,50,77,./output,30
1479,36,2,240,5,2,2,12,5,15,1,8,2,2.5,7,50,77,./output,30
1480,40,2,240,5,2,2,12,5,15,1,8,2,2.5,7,50,77,./output,30
1481,16,2,240,5,2,2,12,5,20,1,8,2,2.5,7,50,77,./output,30
1482,20,2,240,5,2,2,12,5,20,1,8,2,2.5,7,50,77,./output,30
1483,24,2,240,5,2,2,12,5,20,1,8,2,2.5,7,50,77,./output,30
1484,28,2,240,5,2,2,12,5,20,1,8,2,2.5,7,50,77,./output,30
1485,32,2,240,5,2,2,12,5,20,1,8,2,2.5,7,50,77,./output,30
1486,32,2,240,5,3,2,6,5,10,1,2,2,2.5,7,50,77,./output,30
1487,36,2,240,5,3,2,6,5,10,1,2,2,2.5,7,50,77,./output,30
1488,40,2,240,5,3,2,6,5,10,1,2,2,2.5,7,50,77,./output,30
1489,44,2,240,5,3,2,6,5,10,1,2,2,2.5,7,50,77,./output,30
1490,48,2,240,5,3,2,6,5,10,1,2,2,2.5,7,50,77,./output,30
1491,24,2,240,5,3,2,6,5,15,1,2,2,2.5,7,50,77,./output,30
1492,28,2,240,5,3,2,6,5,15,1,2,2,2.5,7,50,77,./output,30
1493,32,2,240,5,3,2,6,5,15,1,2,2,2.5,7,50,77,./output,30
1494,36,2,240,5,3,2,6,5,15,1,2,2,2.5,7,50,77,./output,30
1495,40,2,240,5,3,2,6,5,15,1,2,2,2.5,7,50,77,./output,30
1496,16,2,240,5,3,2,6,5,20,1,2,2,2.5,7,50,77,./output,30
